hyb,ch,x,y,z,int,sum_3x3_int_ch1,sum_3x3_int_ch2,ratio
16,1,496.0,860.0,0.0,8663,1989,13166,0.13124381392279777
16,1,1243.0,1157.0,0.0,7670,1990,8695,0.18624239588207767
16,1,891.0,1210.0,0.0,6885,1968,11423,0.14696437906056306
16,1,861.0,1397.0,0.0,6299,1422,7540,0.15866993974559251
16,1,1363.0,1177.0,0.0,7590,1898,14924,0.11282843894899536
16,1,1422.0,478.0,0.0,6794,1743,13077,0.11761133603238866
16,1,415.0,1738.0,0.0,7180,1656,10856,0.1323529411764706
16,1,1284.0,790.0,0.0,6680,1668,13333,0.11119258716085595
16,1,767.0,880.0,0.0,7185,1762,12942,0.11983133841131664
16,1,2042.0,352.0,0.0,5963,1582,8420,0.15816836632673464
16,1,1797.0,520.0,0.0,6843,1652,9214,0.15203386710841155
16,1,351.0,1060.0,0.0,5999,1441,9161,0.13591775136766648
16,1,1550.0,1863.0,0.0,7772,2097,7703,0.2139795918367347
16,1,1196.0,1624.0,0.0,6486,1698,9307,0.1542935029532031
16,1,1422.0,396.0,0.0,8260,1970,10900,0.15306915306915306
16,1,1255.0,577.0,0.0,6765,1719,8915,0.16165130712807974
16,1,582.0,1875.0,0.0,6167,1551,7015,0.18106467429371936
16,1,1010.0,1803.0,0.0,6589,1604,6860,0.1895085066162571
16,1,1854.0,599.0,0.0,7374,1816,8747,0.1719208558174761
16,1,887.0,1555.0,0.0,6538,1683,10040,0.14356393414654953
16,1,1118.0,955.0,0.0,7825,1900,13062,0.12698837053869805
16,1,1030.0,197.0,0.0,5867,1568,9305,0.14421042950427665
16,1,890.0,657.0,0.0,7192,1635,11573,0.12378861296184131
16,1,427.0,325.0,0.0,7806,2047,10650,0.16121918563440182
16,1,521.0,1886.0,0.0,7895,2101,9767,0.17703067071115605
16,1,1404.0,1873.0,0.0,7713,2049,9155,0.18288111388789718
16,1,1109.0,935.0,0.0,6983,1658,11609,0.1249717343785332
16,1,560.0,1230.0,0.0,6069,1642,6824,0.19395227970706355
16,1,1164.0,566.0,0.0,7220,1944,10285,0.15896639136478863
16,1,1501.0,505.0,0.0,9175,2532,13514,0.1577963355353359
16,1,1316.0,1659.0,0.0,11246,2625,15535,0.14454845814977973
16,1,467.0,1359.0,0.0,6957,1574,7616,0.17127312295973884
16,1,503.0,1043.0,0.0,6467,1515,7315,0.17157417893544735
16,1,1220.0,1811.0,0.0,7409,1713,8309,0.1709239672720016
16,1,1419.0,1250.0,0.0,7989,1984,11281,0.14956652845834903
16,1,1062.0,1341.0,0.0,7537,1894,10449,0.15344729806367982
16,1,1228.0,1687.0,0.0,6678,1570,12824,0.1090732249548423
16,1,553.0,1342.0,0.0,6155,1632,6525,0.2000735564545789
16,1,257.0,1908.0,0.0,6094,1695,6794,0.19967016138532218
16,1,737.0,1132.0,0.0,6344,1790,7614,0.19034453424074863
16,1,335.0,931.0,0.0,6592,1701,11201,0.13184002480235624
16,1,1390.0,1390.0,0.0,5964,1296,7167,0.15313718539524993
16,1,1197.0,1199.0,0.0,6457,1710,9469,0.1529653815189194
16,1,326.0,980.0,0.0,8599,2258,12810,0.1498539952216618
16,1,424.0,1225.0,0.0,7684,2013,8434,0.1926868957595482
16,1,1891.0,993.0,0.0,6849,1796,11903,0.13110446017957514
16,1,498.0,1246.0,0.0,9449,2308,13436,0.14659552845528456
16,1,1731.0,1095.0,0.0,7409,1782,9188,0.16244302643573383
16,1,200.0,1743.0,0.0,11024,2716,8922,0.23337343186114454
16,1,688.0,986.0,0.0,7584,1970,11777,0.14330399359860332
16,1,776.0,1733.0,0.0,6528,1743,5902,0.22799215173315893
16,1,813.0,1040.0,0.0,6632,1630,8325,0.16373681567051732
16,1,1594.0,806.0,0.0,6892,1589,6958,0.18591318591318592
16,1,1319.0,993.0,0.0,6599,1672,9658,0.14757281553398058
16,1,442.0,1870.0,0.0,6297,1490,10605,0.12319140140553948
16,1,831.0,1467.0,0.0,6839,1760,9270,0.15956482320942883
16,1,1273.0,1570.0,0.0,7982,1873,11668,0.138320655786131
16,1,560.0,1742.0,0.0,7826,2082,6374,0.24621570482497634
16,1,1366.0,1918.0,0.0,8395,2191,8209,0.21067307692307694
16,1,1209.0,890.0,0.0,6554,1689,9717,0.14807995791688586
16,1,482.0,2012.0,0.0,7293,1848,6383,0.2245170696148706
16,1,1111.0,1349.0,0.0,7071,1667,11221,0.12934512725015518
16,1,394.0,935.0,0.0,7152,1812,10617,0.14578807627323195
16,1,1518.0,968.0,0.0,6679,1558,8892,0.14909090909090908
16,1,1643.0,1279.0,0.0,6709,1720,9041,0.159836446426912
16,1,1289.0,955.0,0.0,6856,1517,6925,0.17969675432362
16,1,214.0,1875.0,0.0,8230,2061,15617,0.11658558660481955
16,1,344.0,1961.0,0.0,6586,1874,8134,0.1872501998401279
16,1,1997.0,434.0,0.0,9123,2185,8041,0.2136710346176413
16,1,1140.0,1193.0,0.0,6415,1675,7052,0.19193308124212216
16,1,538.0,1816.0,0.0,9063,2189,8680,0.20139847272058148
16,1,1164.0,1018.0,0.0,7555,1916,13393,0.12515513750081653
16,1,910.0,1079.0,0.0,8721,2050,13777,0.12952549440828964
16,1,1573.0,1193.0,0.0,8967,2429,11623,0.1728579561628238
16,1,1044.0,1437.0,0.0,7774,2037,10484,0.16268668636690362
16,1,134.0,1928.0,0.0,6122,1556,9005,0.14733453271470504
16,1,1216.0,1428.0,0.0,6747,1894,8574,0.18093236530378295
16,1,781.0,1801.0,0.0,6236,1634,6722,0.19554810914313067
16,1,1700.0,963.0,0.0,5796,1404,7491,0.1578414839797639
16,1,2021.0,414.0,0.0,7977,2238,16062,0.12229508196721312
16,1,886.0,1292.0,0.0,7013,1959,9357,0.17311770943796395
16,1,1198.0,1415.0,0.0,7195,1533,11453,0.11805020791621747
16,1,501.0,1388.0,0.0,6943,1795,9200,0.16325602546612097
16,1,232.0,1985.0,0.0,6858,1693,8017,0.17435633367662204
16,1,1074.0,861.0,0.0,6196,1557,11252,0.12155515653056445
16,1,1101.0,2000.0,0.0,6044,1457,6183,0.19070680628272252
16,1,951.0,1184.0,0.0,8671,2356,7982,0.22789707873863416
16,1,1100.0,389.0,0.0,6744,1635,13581,0.10745268138801262
16,1,1557.0,2034.0,0.0,6891,1733,4637,0.2720565149136578
16,1,1805.0,1725.0,0.0,9117,2461,11745,0.17323666056595804
16,1,467.0,1286.0,0.0,6423,1587,6457,0.19728990551964196
16,1,1683.0,1238.0,0.0,9032,2011,8830,0.18549949266672816
16,1,598.0,1151.0,0.0,8259,2085,13334,0.13522277709319672
16,1,549.0,1539.0,0.0,7848,2145,10285,0.17256637168141592
16,1,1840.0,225.0,0.0,7378,1724,10001,0.1470362473347548
16,1,1620.0,948.0,0.0,6323,1748,11315,0.1338130597871852
16,1,1022.0,1821.0,0.0,5838,1303,5969,0.17918041804180418
16,1,1739.0,1225.0,0.0,8083,2197,12913,0.1454003970880212
16,1,1785.0,1037.0,0.0,6140,1630,7931,0.17048425896872713
16,1,1604.0,1900.0,0.0,5901,1603,10510,0.13233715842483282
16,1,676.0,1062.0,0.0,6445,1483,7383,0.16726821565531244
16,1,1199.0,607.0,0.0,7399,1935,11292,0.14629167611703334
16,1,488.0,1669.0,0.0,7899,1950,10393,0.15798428258932187
16,1,1180.0,1325.0,0.0,7977,2192,9521,0.18714249124903953
16,1,1230.0,1678.0,0.0,7963,2122,11977,0.1505071281651181
16,1,1027.0,1080.0,0.0,6120,1434,11734,0.1089003645200486
16,1,336.0,1731.0,0.0,6869,1804,11532,0.1352729454109178
16,1,1820.0,1192.0,0.0,5752,1547,7567,0.16973886328725038
16,1,1517.0,913.0,0.0,8065,1910,12907,0.12890598636701087
16,1,1578.0,852.0,0.0,8394,2016,14493,0.122115209885517
16,1,380.0,971.0,0.0,9179,2546,11615,0.17978956288397713
16,1,722.0,1056.0,0.0,6700,1652,10719,0.13353811332956106
16,1,681.0,1181.0,0.0,7131,1726,9587,0.15256784230531248
16,1,1177.0,1028.0,0.0,7240,1798,13385,0.11842191925179477
16,1,596.0,1700.0,0.0,6720,1573,4047,0.2798932384341637
16,1,562.0,1488.0,0.0,6854,1584,5640,0.21926910299003322
16,1,1953.0,700.0,0.0,5877,1657,7770,0.1757717195290124
16,1,1111.0,1004.0,0.0,8073,1949,12723,0.13283805888767722
16,1,731.0,1981.0,0.0,8797,2208,8630,0.203727625023067
16,1,1185.0,1579.0,0.0,6443,1736,6147,0.22022072814918178
16,1,1838.0,1000.0,0.0,7420,1777,9668,0.15526430755788553
16,1,774.0,861.0,0.0,6572,1782,9674,0.15555167597765363
16,1,1437.0,416.0,0.0,6902,1731,10617,0.14018464528668612
16,1,712.0,494.0,0.0,6728,1794,14478,0.11025073746312684
16,1,1284.0,2005.0,0.0,6511,1869,7895,0.19141745186399017
16,1,526.0,1876.0,0.0,7759,2130,7407,0.2233406731676628
16,1,1527.0,1030.0,0.0,6195,1642,8904,0.15569884316328467
16,1,916.0,1158.0,0.0,6944,1614,9152,0.1499164034924763
16,1,1526.0,983.0,0.0,6370,1622,6918,0.1899297423887588
16,1,1027.0,1867.0,0.0,6615,1800,4468,0.2871729419272495
16,1,1457.0,461.0,0.0,7387,2166,8780,0.19788050429380596
16,1,541.0,1838.0,0.0,7683,2094,8210,0.203222049689441
16,1,702.0,2014.0,0.0,5719,1691,10260,0.14149443561208266
16,1,1172.0,1320.0,0.0,8289,1938,14172,0.12029795158286778
16,1,1139.0,1352.0,0.0,6765,1663,13831,0.10733187040144572
16,1,390.0,1026.0,0.0,6174,1473,9813,0.13051568314726208
16,1,1145.0,148.0,0.0,8787,2143,11355,0.15876426137205513
16,1,1461.0,723.0,0.0,7306,1819,10092,0.15271597682814206
16,1,1162.0,941.0,0.0,8363,2070,11243,0.15548711785472846
16,1,1424.0,536.0,0.0,5955,1458,11660,0.11114499161457539
16,1,913.0,1495.0,0.0,6563,1611,7230,0.18221920597217509
16,1,183.0,1233.0,0.0,6172,1586,10454,0.13172757475083058
16,1,517.0,915.0,0.0,6882,1845,10554,0.14880232276796515
16,1,328.0,1744.0,0.0,8560,2084,10034,0.17197557352698464
16,1,563.0,1450.0,0.0,8086,2048,9315,0.18023409310921412
16,1,1526.0,1936.0,0.0,6596,1737,13593,0.11330724070450097
16,1,716.0,1522.0,0.0,6910,1369,10054,0.11984592488838308
16,1,198.0,1161.0,0.0,8169,1956,10688,0.15469788041758936
16,1,494.0,1259.0,0.0,6562,1852,7686,0.19417068567833928
16,1,1775.0,1146.0,0.0,6182,1616,10899,0.1291250499400719
16,1,1414.0,1902.0,0.0,7953,1996,8466,0.1907857006308545
16,1,874.0,1401.0,0.0,6897,1786,6968,0.20402101896275987
16,1,310.0,935.0,0.0,7312,1907,11515,0.1420801668901803
16,1,809.0,1593.0,0.0,8107,1909,13589,0.12317718415279391
16,1,1698.0,505.0,0.0,6512,1735,9657,0.1522998595505618
16,1,1157.0,1045.0,0.0,6227,1599,9753,0.14085623678646936
16,1,696.0,1002.0,0.0,8774,2152,11614,0.15632718291442685
16,1,184.0,1877.0,0.0,6923,1757,6910,0.20272297219337718
16,1,379.0,1013.0,0.0,6263,1780,11672,0.13232233125185847
16,1,717.0,1969.0,0.0,8041,2109,10631,0.16554160125588696
16,1,540.0,1737.0,0.0,9885,2559,13691,0.15747692307692307
16,1,1210.0,449.0,0.0,6365,1710,10422,0.14094955489614244
16,1,1436.0,1434.0,0.0,5975,1313,10935,0.10720117570215545
16,1,1314.0,1639.0,0.0,9015,2276,12964,0.14934383202099738
16,1,1596.0,847.0,0.0,7126,1957,15018,0.11528718703976436
16,1,1211.0,1590.0,0.0,6615,1754,9253,0.15935313891160172
16,1,1725.0,445.0,0.0,7658,1636,10348,0.13651535380507343
16,1,249.0,1797.0,0.0,6969,1775,9344,0.1596366579728393
16,1,1454.0,1244.0,0.0,10264,2644,18418,0.12553413730889754
16,1,706.0,1028.0,0.0,6088,1656,10342,0.13802300383397234
16,1,143.0,1875.0,0.0,5953,1721,4843,0.262187690432663
16,1,1726.0,406.0,0.0,6856,1860,9371,0.16561303534858873
16,1,918.0,1112.0,0.0,6608,1662,12063,0.1210928961748634
16,1,460.0,1788.0,0.0,6641,1567,9903,0.13661726242371403
16,1,1648.0,304.0,0.0,8161,2201,10961,0.16722382616623613
16,1,1213.0,797.0,0.0,7110,1551,13456,0.10335176917438528
16,1,1385.0,1945.0,0.0,7558,1818,7773,0.1895527056615577
16,1,316.0,1675.0,0.0,9303,2196,11001,0.16640145487610822
16,1,992.0,1808.0,0.0,7152,1882,6171,0.23370172606482056
16,1,1072.0,1490.0,0.0,6313,1236,12227,0.091807175220976
16,1,823.0,1610.0,0.0,7085,1666,9484,0.1494170403587444
16,1,2003.0,599.0,0.0,7410,2086,13759,0.13165036289050175
16,1,1357.0,1093.0,0.0,7668,2130,9431,0.1842401176368826
16,1,622.0,547.0,0.0,8285,2004,14693,0.12002156075941786
16,1,1389.0,478.0,0.0,6973,1742,11581,0.13075133228251895
16,1,561.0,993.0,0.0,8173,2277,15423,0.12864406779661017
16,1,1767.0,1085.0,0.0,6664,1645,10016,0.1410685189949404
16,1,511.0,1012.0,0.0,6192,1718,12353,0.12209508919053372
16,1,532.0,360.0,0.0,7359,1821,13240,0.12090830622136645
16,1,1582.0,1242.0,0.0,6882,1896,11668,0.1397817752875258
16,1,478.0,1775.0,0.0,8637,2098,9041,0.1883472484064997
16,1,852.0,1742.0,0.0,7335,1663,5013,0.24910125823846616
16,1,1779.0,260.0,0.0,6191,1406,7594,0.15622222222222223
16,1,1376.0,1726.0,0.0,7348,1948,8467,0.1870379260681709
16,1,1994.0,153.0,0.0,7118,1938,15457,0.11141132509341765
16,1,1455.0,413.0,0.0,7707,1978,12152,0.13998584571832978
16,1,1200.0,1820.0,0.0,6812,1763,7565,0.18900085763293312
16,1,211.0,1752.0,0.0,11213,2748,9178,0.2304209290625524
16,1,205.0,1934.0,0.0,7156,1691,9430,0.15205467134250517
16,1,560.0,1422.0,0.0,8016,1958,12757,0.13306150186884133
16,1,1189.0,1609.0,0.0,6664,1652,9178,0.15253924284395198
16,1,37.0,1114.0,0.0,8864,2060,11614,0.150650870264736
16,1,1329.0,1078.0,0.0,6473,1633,10662,0.13281821878812525
16,1,548.0,1241.0,0.0,6054,1638,7202,0.18529411764705883
16,1,590.0,577.0,0.0,7641,1876,12268,0.13263574660633484
16,1,1243.0,1418.0,0.0,6496,1332,9209,0.1263637226069633
16,1,1512.0,558.0,0.0,6732,1874,12246,0.13271954674220962
16,1,926.0,1244.0,0.0,7201,1826,8814,0.17161654135338344
16,1,1527.0,935.0,0.0,6761,1754,9567,0.15493330977828815
16,1,770.0,841.0,0.0,6778,1589,12021,0.11675238795003674
16,1,1175.0,155.0,0.0,6804,1754,8791,0.16633475580844
16,1,1204.0,1105.0,0.0,6286,1572,6955,0.18435557640436262
16,1,548.0,297.0,0.0,6032,1605,7303,0.18017512348450831
16,1,1487.0,1078.0,0.0,6758,1673,10147,0.14153976311336716
16,1,505.0,899.0,0.0,5804,1576,5700,0.2166025288620121
16,1,524.0,1624.0,0.0,6871,1935,5535,0.25903614457831325
16,1,1779.0,1092.0,0.0,7247,1995,11534,0.1474610096829034
16,1,863.0,1876.0,0.0,6273,1558,7109,0.17976231683396793
16,1,1203.0,477.0,0.0,8517,2328,11671,0.1662975926851918
16,1,1522.0,1132.0,0.0,6989,1696,13378,0.11251160939365795
16,1,388.0,1184.0,0.0,6162,1581,9240,0.14610479622955364
16,1,1388.0,1894.0,0.0,9090,2297,11627,0.16496696351623097
16,1,1459.0,1386.0,0.0,8312,2101,11579,0.15358187134502924
16,1,639.0,983.0,0.0,6963,1571,8541,0.1553599683544304
16,1,2017.0,480.0,0.0,7715,1947,8365,0.18880915438324283
16,1,571.0,1364.0,0.0,6625,1547,8872,0.1484787407620693
16,1,1035.0,1090.0,0.0,6639,1830,10900,0.14375490966221524
16,1,1243.0,1383.0,0.0,5729,1386,8008,0.14754098360655737
16,1,957.0,967.0,0.0,6295,1584,12368,0.11353211009174312
16,1,1696.0,478.0,0.0,7813,2136,13459,0.13696697659506252
16,1,1808.0,262.0,0.0,7126,1829,9624,0.15969614948048547
16,1,1159.0,1765.0,0.0,10050,2433,12986,0.15779233413321228
16,1,536.0,971.0,0.0,8304,2108,12617,0.1431578947368421
16,1,464.0,1222.0,0.0,6754,1723,6551,0.2082426879381194
16,1,594.0,1710.0,0.0,6738,1731,5431,0.2416922647305222
16,1,366.0,1216.0,0.0,6923,1550,10317,0.13061430858683745
16,1,1749.0,1235.0,0.0,6979,1760,7546,0.18912529550827423
16,1,93.0,1009.0,0.0,9751,2719,12087,0.1836417668512765
16,1,1335.0,1080.0,0.0,6648,1487,8358,0.1510411376333164
16,1,205.0,1063.0,0.0,8475,2246,9388,0.19305483926422554
16,1,1120.0,1060.0,0.0,6748,1753,8154,0.17694559402442717
16,1,623.0,1108.0,0.0,7165,1899,11061,0.14652777777777778
16,1,149.0,1163.0,0.0,8571,2049,14543,0.12349324975891997
16,1,1221.0,462.0,0.0,7277,1488,8789,0.1447893354091661
16,1,1317.0,1939.0,0.0,7248,1882,12059,0.1349974894196973
16,1,1708.0,1248.0,0.0,6841,1979,8768,0.18414441239415652
16,1,835.0,1417.0,0.0,7941,1684,10502,0.13819136714262267
16,1,341.0,360.0,0.0,5854,1453,15363,0.0864058039961941
16,1,1466.0,1254.0,0.0,10291,2781,13792,0.16780305315875219
16,1,840.0,1922.0,0.0,6203,1648,10893,0.13140897855035483
16,1,784.0,1927.0,0.0,7201,1823,8864,0.17058107981659962
16,1,717.0,1258.0,0.0,6992,1649,7778,0.1749230932428132
16,1,211.0,1167.0,0.0,6027,1827,5826,0.23872990983927872
16,1,1594.0,679.0,0.0,6117,1437,11478,0.11126596980255517
16,1,1498.0,991.0,0.0,7295,1723,10275,0.14360726787797967
16,1,1216.0,1526.0,0.0,8720,2306,10931,0.17420865755080456
16,1,376.0,1126.0,0.0,6639,1649,11133,0.12900954467219528
16,1,1199.0,935.0,0.0,5880,1440,8119,0.15064337273773407
16,1,798.0,1000.0,0.0,6797,1660,8371,0.16548699032997707
16,1,1077.0,1629.0,0.0,6566,1713,8450,0.16855259273836465
16,1,395.0,1202.0,0.0,7614,2004,7459,0.21177216527528267
16,1,1140.0,663.0,0.0,6144,1503,10274,0.1276216353910164
16,1,1242.0,1556.0,0.0,10879,2656,17450,0.13209987068536755
16,1,680.0,1080.0,0.0,7488,1750,9389,0.1571056647813987
16,1,1393.0,1147.0,0.0,6335,1652,9011,0.1549282565882022
16,1,145.0,1207.0,0.0,7850,1993,11096,0.15226526090610437
16,1,1675.0,971.0,0.0,5907,1574,8192,0.16117141101781693
16,1,1246.0,122.0,0.0,7292,1676,11208,0.13008382489909967
16,1,500.0,1620.0,0.0,5860,1601,4880,0.2470297793550378
16,1,514.0,501.0,0.0,6419,1562,10861,0.1257345246719794
16,1,1450.0,702.0,0.0,6575,1765,11732,0.13076980069645106
16,1,1645.0,435.0,0.0,7352,1789,11407,0.13557138526826312
16,1,654.0,1172.0,0.0,6657,1670,8008,0.17255631328786938
16,1,226.0,1048.0,0.0,7088,1880,6884,0.21451392058420812
16,1,1706.0,716.0,0.0,6082,1412,12499,0.1015024081661994
16,1,1487.0,350.0,0.0,6987,1853,11946,0.13428509312269005
16,1,1290.0,857.0,0.0,6372,1543,10096,0.13257152676346765
16,1,1141.0,1260.0,0.0,6483,1681,8044,0.172853470437018
16,1,1118.0,1394.0,0.0,6498,1663,10756,0.1339077220388115
16,1,1105.0,118.0,0.0,8850,2276,13321,0.1459254984933
16,1,649.0,594.0,0.0,6460,1744,8783,0.1656692314999525
16,1,1396.0,1891.0,0.0,8940,2226,8746,0.2028800583302953
16,1,1011.0,1717.0,0.0,6594,1748,10155,0.1468537343526842
16,1,53.0,901.0,0.0,8942,2181,14819,0.12829411764705884
16,1,277.0,1147.0,0.0,6323,1655,9547,0.14774147473665417
16,1,1357.0,1985.0,0.0,6860,1842,5859,0.2391897156213479
16,1,586.0,1162.0,0.0,7458,2055,9812,0.1731692929973877
16,1,1118.0,1599.0,0.0,6690,1782,6794,0.2077891791044776
16,1,445.0,1224.0,0.0,6786,1683,9281,0.15350237139730025
16,1,394.0,963.0,0.0,8356,1946,13965,0.12230532336119665
16,1,523.0,1223.0,0.0,6998,1755,6884,0.203148512559324
16,1,562.0,896.0,0.0,6576,1567,13094,0.10688220448809767
16,1,510.0,745.0,0.0,6307,1481,9694,0.13252796420581656
16,1,631.0,779.0,0.0,6416,1603,9097,0.14981308411214952
16,1,1474.0,1359.0,0.0,7187,1685,8567,0.16435817401482639
16,1,1183.0,1431.0,0.0,7014,1556,9380,0.14228237015362108
16,1,1607.0,1026.0,0.0,7423,1883,9406,0.16679953937461245
16,1,196.0,1215.0,0.0,6298,1501,9437,0.13722801243371732
16,1,118.0,1196.0,0.0,7916,2095,7899,0.20962577546527916
16,1,1460.0,656.0,0.0,8067,2078,10787,0.1615235134084726
16,1,1078.0,955.0,0.0,7575,1999,9663,0.17141142171154175
16,1,918.0,1436.0,0.0,6727,1763,8978,0.1641374173726841
16,1,1229.0,863.0,0.0,6389,1496,8137,0.15529949133188
16,1,677.0,1850.0,0.0,6088,1602,6234,0.20444104134762633
16,1,515.0,930.0,0.0,6501,1569,13868,0.10163891947917342
16,1,1199.0,747.0,0.0,6511,1525,13318,0.1027420332816816
16,1,22.0,900.0,0.0,6180,1409,15195,0.08485907010358949
16,1,1987.0,353.0,0.0,6343,1578,7543,0.17300734568578008
16,1,1375.0,1304.0,0.0,7732,1994,11772,0.14484962952201075
16,1,1349.0,1518.0,0.0,6358,1331,5999,0.1815825375170532
16,1,1332.0,484.0,0.0,6667,1683,11926,0.12366816077595709
16,1,1238.0,590.0,0.0,8450,1895,13278,0.12489290186515521
16,1,660.0,1742.0,0.0,8715,1920,11185,0.14650896604349484
16,1,736.0,1022.0,0.0,6791,1532,10717,0.12507143440280838
16,1,487.0,1584.0,0.0,8933,2339,11110,0.17391627630307085
16,1,1372.0,476.0,0.0,8844,2363,14712,0.13838945827232796
16,1,1820.0,515.0,0.0,7487,1948,11559,0.14422151477011919
16,1,1512.0,940.0,0.0,6540,1662,12091,0.12084636079400858
16,1,436.0,1273.0,0.0,8578,2156,11957,0.15276695245518315
16,1,1018.0,104.0,0.0,8503,2071,17393,0.10640156185778873
16,1,392.0,925.0,0.0,7224,1777,7972,0.18227510513898862
16,1,1866.0,44.0,0.0,5909,1564,7473,0.17306628305853713
16,1,710.0,1274.0,0.0,6505,1774,8162,0.1785426731078905
16,1,1371.0,1026.0,0.0,7206,1895,10675,0.1507557677008751
16,1,962.0,1150.0,0.0,7389,1646,13664,0.10751143043762247
16,1,1171.0,550.0,0.0,7348,1750,12064,0.12668307514116114
16,1,1340.0,1671.0,0.0,9196,2520,9015,0.21846553966189858
16,1,715.0,489.0,0.0,7139,1818,10039,0.15332714851986168
16,1,585.0,1756.0,0.0,6939,1702,11313,0.13077218593930082
16,1,565.0,1036.0,0.0,7530,1951,7317,0.21050927924039706
16,1,519.0,1415.0,0.0,6714,1865,7522,0.1986790241823799
16,1,1208.0,1061.0,0.0,6678,1679,11939,0.12329270083712733
16,1,513.0,1423.0,0.0,6884,1718,7001,0.19704094506250716
16,1,1824.0,1692.0,0.0,9493,2451,11094,0.18095238095238095
16,1,580.0,651.0,0.0,7165,1898,11497,0.14169466218738336
16,1,535.0,504.0,0.0,8574,2115,10298,0.17038588576492386
16,1,1415.0,1153.0,0.0,6391,1713,11536,0.1292927768133444
16,1,1555.0,949.0,0.0,6440,1817,10195,0.15126540126540128
16,1,1376.0,1011.0,0.0,6695,1521,10886,0.12259208511324253
16,1,543.0,527.0,0.0,6977,1736,8966,0.16221267052887312
16,1,971.0,1796.0,0.0,6366,1619,7720,0.17335903201627584
16,1,9.0,1138.0,0.0,6697,1514,9676,0.1352993744414656
16,1,1232.0,836.0,0.0,7808,1964,12496,0.13582295988934992
16,1,539.0,273.0,0.0,6212,1424,10875,0.11578177087568095
16,1,393.0,1576.0,0.0,11169,3062,9173,0.25026563138536984
16,1,213.0,1084.0,0.0,6393,1655,7629,0.17826367944851357
16,1,1634.0,879.0,0.0,7575,2194,9837,0.1823622309034993
16,1,1867.0,315.0,0.0,7416,1814,7781,0.1890568004168838
16,1,651.0,1633.0,0.0,5995,1342,6228,0.1772787318361955
16,1,1258.0,907.0,0.0,6395,1624,8252,0.1644390441474281
16,1,924.0,1255.0,0.0,7155,1840,12016,0.13279445727482678
16,1,1086.0,1071.0,0.0,6052,1479,11882,0.11069530723748222
16,1,626.0,1389.0,0.0,7068,1722,8600,0.16682813408254216
16,1,908.0,1821.0,0.0,6921,1795,9883,0.15370782668265115
16,1,584.0,1544.0,0.0,6164,1562,8354,0.15752319483662766
16,1,1522.0,713.0,0.0,7227,1825,9547,0.16048188533239535
16,1,328.0,1075.0,0.0,6517,1840,8337,0.1807998427827454
16,1,742.0,984.0,0.0,7349,1833,12761,0.12559956146361517
16,1,293.0,1706.0,0.0,10002,2306,8714,0.20925589836660616
16,1,1603.0,816.0,0.0,8017,2076,10428,0.16602687140115163
16,1,1881.0,346.0,0.0,8534,2187,13184,0.14228091861297248
16,1,543.0,1770.0,0.0,9027,2161,13549,0.137555697008275
16,1,1228.0,598.0,0.0,7564,2020,11703,0.14719813451869124
16,1,1923.0,427.0,0.0,9085,2400,13217,0.1536786834859448
16,1,803.0,2000.0,0.0,7420,1692,13887,0.10860774119006354
16,1,1203.0,1139.0,0.0,6517,1592,6813,0.18941106484235573
16,1,528.0,1276.0,0.0,7037,1711,10861,0.13609608654152083
16,1,1628.0,1241.0,0.0,7365,1599,13701,0.10450980392156863
16,1,847.0,795.0,0.0,6434,1583,10148,0.1349416077060779
16,1,361.0,1212.0,0.0,6785,1579,9949,0.136970853573907
16,1,92.0,1389.0,0.0,5738,1411,9539,0.12885844748858447
16,1,1096.0,1506.0,0.0,6478,1597,9986,0.13787447120780455
16,1,673.0,1986.0,0.0,10099,2403,12555,0.16064981949458484
16,1,1581.0,1157.0,0.0,6149,1537,7255,0.17481801637852593
16,1,702.0,513.0,0.0,8148,1987,12175,0.14030504166078236
16,1,1139.0,1709.0,0.0,5903,1398,7181,0.16295605548432218
16,1,1883.0,994.0,0.0,6745,1717,10696,0.13832272617417224
16,1,552.0,1369.0,0.0,6895,1719,8131,0.17451776649746192
16,1,481.0,1192.0,0.0,6819,1761,9015,0.16341870824053453
16,1,893.0,1324.0,0.0,7284,1986,9305,0.17589230360464087
16,1,1566.0,760.0,0.0,6093,1539,10858,0.12414293780753408
16,1,592.0,1379.0,0.0,6212,1579,7861,0.16726694915254237
16,1,1908.0,680.0,0.0,6543,1824,10561,0.14727492935002018
16,1,1401.0,605.0,0.0,6708,1665,11925,0.12251655629139073
16,1,1132.0,1207.0,0.0,6563,1744,8796,0.16546489563567363
16,1,312.0,963.0,0.0,10844,2654,15672,0.14482156498963222
16,1,656.0,1039.0,0.0,6440,1682,7954,0.17455375674553758
16,1,1234.0,1144.0,0.0,8400,2197,13737,0.13788126019831806
16,1,1899.0,421.0,0.0,7547,1862,11731,0.1369822702861767
16,1,113.0,1192.0,0.0,10003,2423,15329,0.13649166291122128
16,1,198.0,1196.0,0.0,6728,1719,7898,0.17874597067692627
16,1,31.0,906.0,0.0,6869,1956,8598,0.1853325753268903
16,1,588.0,728.0,0.0,7717,1857,9456,0.164147440997083
16,1,1098.0,1463.0,0.0,6161,1632,7319,0.18232599709529662
16,1,1264.0,1499.0,0.0,8111,2172,7777,0.2183133983314906
16,1,1870.0,241.0,0.0,6229,1495,6559,0.18562205115470573
16,1,352.0,1737.0,0.0,6506,1627,6671,0.1960713424921668
