ch,x,y,z,int
3,1118.0,609.0,3.0,820
3,451.0,1027.0,3.0,825
3,1470.0,1826.0,3.0,857
3,1194.0,608.0,3.0,867
3,1761.0,1325.0,3.0,853
3,684.0,2011.0,3.0,812
3,1000.0,269.0,4.0,849
3,732.0,857.0,3.0,809
3,670.0,744.0,3.0,826
3,829.0,1010.0,3.0,927
3,1410.0,773.0,3.0,806
3,507.0,679.0,3.0,882
3,1259.0,1558.0,4.0,842
3,848.0,461.0,3.0,850
3,1302.0,2030.0,4.0,854
3,1010.0,662.0,4.0,892
3,1095.0,950.0,2.0,822
3,1772.0,1203.0,4.0,953
3,694.0,731.0,3.0,877
3,1702.0,1334.0,4.0,860
3,729.0,1844.0,2.0,809
3,1147.0,230.0,4.0,900
3,385.0,697.0,3.0,873
3,1724.0,595.0,2.0,810
3,579.0,1027.0,4.0,907
3,629.0,1032.0,6.0,846
3,710.0,1774.0,9.0,858
3,234.0,1700.0,2.0,839
3,721.0,599.0,3.0,818
3,1468.0,1845.0,3.0,818
3,74.0,1236.0,4.0,846
3,1409.0,1834.0,3.0,915
3,723.0,1966.0,5.0,846
3,1080.0,1828.0,2.0,828
3,520.0,1561.0,7.0,875
3,1285.0,316.0,3.0,811
3,844.0,1213.0,2.0,893
3,897.0,1913.0,3.0,814
3,826.0,440.0,8.0,813
3,1657.0,462.0,3.0,845
3,1438.0,1389.0,3.0,932
3,1220.0,822.0,4.0,854
3,1517.0,89.0,4.0,844
3,1478.0,431.0,5.0,860
3,424.0,1445.0,4.0,881
3,887.0,1188.0,2.0,817
3,719.0,541.0,6.0,945
3,1175.0,518.0,2.0,879
3,1173.0,488.0,5.0,915
3,720.0,395.0,5.0,925
3,837.0,1776.0,5.0,898
3,711.0,1075.0,3.0,848
3,290.0,1181.0,6.0,919
3,772.0,82.0,6.0,888
3,1096.0,1617.0,2.0,864
3,729.0,1685.0,3.0,944
3,1474.0,231.0,3.0,820
3,1139.0,989.0,5.0,915
3,786.0,102.0,6.0,892
3,1867.0,1265.0,3.0,835
3,1021.0,1726.0,2.0,825
3,742.0,1655.0,2.0,913
3,1165.0,1876.0,5.0,830
3,647.0,1020.0,3.0,865
3,433.0,1149.0,4.0,807
3,679.0,1363.0,3.0,815
3,1340.0,633.0,2.0,855
3,141.0,1559.0,8.0,956
3,1155.0,1976.0,3.0,885
3,603.0,571.0,9.0,897
3,712.0,289.0,4.0,906
3,1154.0,610.0,6.0,848
3,745.0,564.0,4.0,852
3,715.0,1217.0,4.0,889
3,1448.0,1412.0,3.0,890
3,1444.0,1841.0,3.0,865
3,1169.0,882.0,4.0,936
3,819.0,1033.0,4.0,903
3,871.0,1748.0,4.0,822
3,1067.0,1010.0,3.0,898
3,1142.0,993.0,2.0,863
3,1796.0,1305.0,3.0,822
3,73.0,1574.0,6.0,822
3,401.0,948.0,4.0,861
3,1734.0,940.0,6.0,818
3,1101.0,997.0,3.0,932
3,1631.0,1349.0,4.0,822
3,1506.0,1816.0,3.0,956
3,1115.0,1473.0,4.0,887
3,942.0,47.0,9.0,1065
3,958.0,1657.0,5.0,916
3,1170.0,555.0,6.0,847
3,1283.0,1926.0,5.0,902
3,203.0,1250.0,6.0,819
3,445.0,671.0,8.0,1002
3,723.0,262.0,4.0,912
3,919.0,44.0,9.0,1053
3,1055.0,1681.0,3.0,926
3,724.0,653.0,3.0,839
3,539.0,630.0,4.0,858
3,1202.0,1915.0,4.0,820
3,1132.0,803.0,2.0,844
3,668.0,622.0,4.0,927
3,603.0,529.0,10.0,830
3,1143.0,793.0,4.0,846
3,684.0,1537.0,2.0,866
3,1314.0,1487.0,2.0,831
3,412.0,978.0,3.0,827
3,444.0,692.0,9.0,961
3,901.0,1586.0,3.0,921
3,783.0,1242.0,3.0,808
3,808.0,116.0,8.0,1061
3,778.0,1563.0,3.0,863
3,1387.0,1624.0,4.0,807
3,1197.0,1063.0,2.0,812
3,865.0,1903.0,3.0,815
3,1223.0,1250.0,3.0,832
3,863.0,1520.0,3.0,809
3,1117.0,1862.0,5.0,876
3,765.0,1672.0,3.0,972
3,1281.0,826.0,3.0,806
3,765.0,1541.0,3.0,810
3,1877.0,1617.0,4.0,876
3,1196.0,819.0,7.0,815
3,1444.0,920.0,5.0,906
3,424.0,981.0,3.0,820
3,1274.0,1605.0,3.0,900
3,440.0,640.0,6.0,837
3,548.0,976.0,3.0,821
3,757.0,1931.0,3.0,845
3,704.0,1567.0,4.0,851
3,273.0,1171.0,7.0,973
3,797.0,1418.0,2.0,837
3,915.0,1417.0,3.0,833
3,703.0,505.0,7.0,870
3,899.0,1228.0,3.0,847
3,649.0,1288.0,3.0,856
3,810.0,1490.0,3.0,876
3,1000.0,1097.0,2.0,820
3,691.0,355.0,5.0,947
3,887.0,1290.0,2.0,880
3,1018.0,185.0,3.0,1066
3,1518.0,1291.0,4.0,853
3,872.0,1477.0,4.0,852
3,812.0,1343.0,4.0,856
3,716.0,1805.0,2.0,830
3,880.0,1179.0,2.0,821
3,1945.0,1628.0,3.0,828
3,662.0,1308.0,3.0,946
3,1281.0,1931.0,3.0,891
3,787.0,1988.0,7.0,908
3,265.0,791.0,5.0,894
3,591.0,1391.0,5.0,827
3,434.0,1781.0,3.0,855
3,871.0,1876.0,3.0,814
3,385.0,1828.0,5.0,820
3,1114.0,1780.0,3.0,874
3,742.0,500.0,3.0,826
3,864.0,294.0,3.0,855
3,948.0,207.0,4.0,1066
3,804.0,1085.0,5.0,887
3,1103.0,970.0,2.0,911
3,743.0,491.0,4.0,906
3,1525.0,1103.0,2.0,864
3,672.0,517.0,8.0,840
3,1136.0,1053.0,2.0,928
3,838.0,1085.0,3.0,806
3,1495.0,168.0,5.0,825
3,251.0,1750.0,3.0,826
3,1194.0,1554.0,4.0,821
3,1370.0,1833.0,2.0,823
3,196.0,1260.0,5.0,875
3,117.0,1270.0,6.0,875
3,857.0,1794.0,2.0,819
3,647.0,1203.0,2.0,823
3,252.0,1245.0,4.0,836
3,550.0,864.0,4.0,853
3,899.0,1898.0,3.0,846
3,1322.0,1927.0,6.0,859
3,1274.0,1423.0,3.0,821
3,1130.0,1006.0,6.0,888
3,1130.0,918.0,4.0,864
3,1854.0,1269.0,3.0,856
3,1012.0,1275.0,4.0,809
3,1080.0,997.0,4.0,839
3,612.0,1740.0,6.0,976
3,754.0,1650.0,5.0,1012
3,770.0,1676.0,4.0,911
3,1113.0,1961.0,2.0,809
3,370.0,112.0,6.0,836
3,1443.0,1355.0,3.0,886
3,740.0,1227.0,4.0,840
3,819.0,987.0,3.0,902
3,965.0,425.0,7.0,875
3,430.0,736.0,9.0,962
3,409.0,656.0,7.0,863
3,256.0,808.0,6.0,853
3,1118.0,734.0,3.0,905
3,812.0,985.0,3.0,995
3,1968.0,1995.0,4.0,814
3,744.0,341.0,4.0,833
3,1731.0,1083.0,4.0,818
3,635.0,1701.0,3.0,896
3,1516.0,1143.0,4.0,965
3,711.0,727.0,3.0,817
3,1736.0,563.0,2.0,853
3,925.0,1601.0,2.0,807
3,1553.0,1749.0,2.0,818
3,684.0,1591.0,2.0,812
3,880.0,590.0,4.0,810
3,1124.0,1870.0,3.0,842
3,636.0,459.0,7.0,807
3,1671.0,457.0,2.0,816
3,942.0,1168.0,3.0,837
3,1364.0,815.0,2.0,847
3,1226.0,1810.0,4.0,885
3,278.0,1151.0,7.0,935
3,968.0,495.0,3.0,813
3,1777.0,652.0,4.0,1015
3,925.0,1639.0,2.0,812
3,498.0,1571.0,6.0,890
3,1472.0,1202.0,4.0,809
3,583.0,1662.0,3.0,972
3,1714.0,1361.0,7.0,915
3,930.0,1892.0,6.0,895
3,686.0,1196.0,5.0,876
3,902.0,1331.0,2.0,864
3,395.0,685.0,6.0,959
3,662.0,1048.0,2.0,825
3,717.0,870.0,2.0,811
3,1144.0,1462.0,4.0,838
3,596.0,596.0,7.0,986
3,1833.0,803.0,5.0,845
3,1088.0,342.0,6.0,879
3,833.0,1374.0,2.0,809
3,437.0,1808.0,4.0,856
3,811.0,1633.0,2.0,888
3,1346.0,561.0,4.0,812
3,1178.0,1405.0,3.0,845
3,439.0,582.0,5.0,808
3,795.0,1163.0,3.0,872
3,1405.0,10.0,4.0,821
3,1471.0,1444.0,2.0,835
3,561.0,1703.0,8.0,1030
3,1257.0,1856.0,2.0,815
3,1062.0,1667.0,4.0,815
3,1277.0,1863.0,7.0,816
3,806.0,1148.0,5.0,820
3,745.0,1686.0,4.0,968
3,1527.0,1287.0,5.0,878
3,1460.0,874.0,2.0,817
3,968.0,283.0,7.0,830
3,1463.0,463.0,3.0,828
3,1807.0,1181.0,4.0,921
3,576.0,1630.0,3.0,886
3,1329.0,670.0,2.0,845
3,1197.0,1795.0,4.0,925
3,1336.0,1775.0,3.0,953
3,1362.0,1001.0,3.0,813
3,643.0,732.0,5.0,873
3,783.0,1454.0,4.0,824
3,759.0,1026.0,3.0,838
3,1163.0,1853.0,6.0,810
3,53.0,1011.0,4.0,872
3,999.0,1744.0,3.0,835
3,400.0,667.0,6.0,860
3,29.0,1598.0,5.0,840
3,1240.0,1197.0,2.0,814
3,421.0,944.0,3.0,887
3,792.0,616.0,10.0,920
3,144.0,1024.0,5.0,965
3,687.0,1687.0,3.0,890
3,846.0,1778.0,3.0,852
3,1168.0,1947.0,4.0,860
3,624.0,775.0,3.0,819
3,1441.0,1836.0,4.0,866
3,1270.0,1715.0,9.0,813
3,1432.0,1201.0,2.0,816
3,1847.0,1225.0,2.0,808
3,609.0,1669.0,3.0,922
3,319.0,1180.0,4.0,828
3,1272.0,613.0,2.0,807
3,1373.0,880.0,3.0,866
3,152.0,1577.0,4.0,832
3,309.0,754.0,6.0,821
3,1296.0,1387.0,1.0,822
3,839.0,1641.0,4.0,834
3,1019.0,1818.0,4.0,863
3,1354.0,991.0,2.0,846
3,786.0,343.0,6.0,834
3,783.0,2028.0,3.0,889
3,1310.0,638.0,4.0,915
3,614.0,782.0,3.0,844
3,822.0,291.0,3.0,843
3,1475.0,1602.0,1.0,809
3,178.0,1523.0,3.0,815
3,992.0,1761.0,4.0,829
3,913.0,1610.0,2.0,847
3,993.0,124.0,6.0,1038
3,303.0,1728.0,3.0,831
3,1997.0,597.0,3.0,830
3,1046.0,1661.0,3.0,862
3,1646.0,896.0,2.0,815
3,1369.0,1666.0,3.0,829
3,398.0,1893.0,5.0,909
3,1624.0,1707.0,5.0,829
3,1612.0,1155.0,3.0,814
3,750.0,1650.0,4.0,1029
3,1747.0,1889.0,4.0,831
3,1601.0,430.0,3.0,887
3,930.0,528.0,5.0,899
3,1445.0,1419.0,4.0,841
3,783.0,1441.0,3.0,827
3,796.0,957.0,2.0,908
3,796.0,1512.0,3.0,833
3,837.0,531.0,3.0,834
3,1559.0,1009.0,5.0,863
3,545.0,1588.0,3.0,883
3,74.0,909.0,5.0,818
3,1559.0,891.0,5.0,818
3,1425.0,1102.0,3.0,846
3,1434.0,1354.0,3.0,932
3,981.0,1515.0,2.0,808
3,1825.0,1337.0,6.0,844
3,1313.0,1358.0,7.0,831
3,1392.0,1809.0,4.0,815
3,1100.0,1823.0,3.0,882
3,661.0,749.0,3.0,807
3,1612.0,1734.0,4.0,859
3,1084.0,1491.0,4.0,907
3,127.0,832.0,5.0,806
3,945.0,441.0,2.0,842
3,844.0,1170.0,2.0,869
3,483.0,901.0,3.0,844
3,1083.0,985.0,2.0,825
3,643.0,1885.0,3.0,812
3,873.0,885.0,3.0,882
3,1550.0,1335.0,2.0,843
3,649.0,560.0,3.0,827
3,1085.0,1619.0,5.0,860
3,88.0,1586.0,6.0,904
3,1581.0,401.0,6.0,860
3,584.0,1025.0,3.0,819
3,1141.0,743.0,6.0,832
3,1403.0,103.0,5.0,878
3,484.0,1108.0,4.0,815
3,1190.0,611.0,4.0,831
3,31.0,1037.0,6.0,943
3,407.0,711.0,8.0,890
3,497.0,1956.0,3.0,826
3,1704.0,999.0,7.0,893
3,1445.0,797.0,3.0,810
3,1246.0,1622.0,6.0,811
3,1408.0,1417.0,2.0,833
3,438.0,1503.0,5.0,813
3,1333.0,1319.0,3.0,862
3,1340.0,1796.0,3.0,839
3,1005.0,923.0,2.0,834
3,795.0,103.0,5.0,919
3,1670.0,679.0,2.0,810
3,890.0,1879.0,2.0,825
3,1137.0,248.0,4.0,904
3,804.0,1057.0,5.0,963
3,1705.0,761.0,4.0,842
3,1527.0,313.0,5.0,841
3,1005.0,1348.0,2.0,815
3,1448.0,1080.0,2.0,807
3,887.0,1285.0,3.0,891
3,1358.0,1805.0,3.0,825
3,1781.0,653.0,2.0,852
3,1807.0,1179.0,7.0,871
3,1829.0,1257.0,2.0,808
3,1185.0,548.0,2.0,808
3,618.0,239.0,5.0,834
3,1004.0,413.0,3.0,846
3,1851.0,1320.0,3.0,869
3,1000.0,1346.0,2.0,832
3,724.0,1767.0,8.0,844
3,588.0,594.0,8.0,866
3,871.0,1497.0,3.0,839
3,1202.0,334.0,2.0,819
3,1108.0,1815.0,4.0,921
3,387.0,1217.0,4.0,818
3,1777.0,1015.0,6.0,822
3,525.0,1604.0,5.0,951
3,1127.0,908.0,5.0,810
3,499.0,645.0,3.0,888
3,1062.0,243.0,2.0,817
3,1145.0,905.0,2.0,905
3,563.0,986.0,5.0,844
3,1456.0,1379.0,3.0,838
3,1212.0,588.0,3.0,822
3,1164.0,858.0,4.0,882
3,280.0,1153.0,4.0,940
3,1622.0,1137.0,2.0,845
3,664.0,1405.0,5.0,809
3,1856.0,840.0,3.0,831
3,773.0,535.0,10.0,830
3,1406.0,1811.0,2.0,815
3,1341.0,1297.0,2.0,829
3,1090.0,1478.0,4.0,848
3,609.0,1814.0,6.0,809
3,910.0,1316.0,2.0,828
3,1018.0,1676.0,6.0,837
3,1069.0,1734.0,3.0,815
3,358.0,5.0,5.0,838
3,895.0,1665.0,4.0,837
3,636.0,1877.0,5.0,870
3,1715.0,1107.0,7.0,833
3,1005.0,1268.0,3.0,886
3,821.0,563.0,3.0,900
3,444.0,712.0,9.0,916
3,740.0,1897.0,5.0,808
3,793.0,916.0,3.0,891
3,519.0,1581.0,7.0,915
3,1127.0,1527.0,7.0,806
3,1377.0,291.0,5.0,809
3,828.0,1289.0,3.0,815
3,805.0,880.0,2.0,839
3,1297.0,1750.0,6.0,863
3,621.0,329.0,6.0,895
3,986.0,557.0,4.0,882
3,264.0,1166.0,6.0,971
3,603.0,944.0,5.0,890
3,1523.0,1051.0,6.0,839
3,411.0,724.0,8.0,1026
3,934.0,257.0,6.0,971
3,1089.0,1609.0,3.0,926
3,487.0,1790.0,4.0,830
3,1332.0,1846.0,5.0,861
3,963.0,1747.0,4.0,817
3,1167.0,777.0,3.0,867
3,406.0,743.0,8.0,1016
3,1325.0,631.0,2.0,902
3,1333.0,1325.0,4.0,850
3,1554.0,1149.0,6.0,943
3,1471.0,1840.0,2.0,861
3,439.0,971.0,6.0,813
3,1442.0,1374.0,2.0,898
3,1943.0,1190.0,4.0,991
3,177.0,1576.0,4.0,889
3,1068.0,1968.0,3.0,813
3,798.0,945.0,4.0,971
3,895.0,1626.0,5.0,816
3,831.0,1226.0,4.0,848
3,809.0,1570.0,2.0,810
3,1240.0,1856.0,7.0,839
3,829.0,492.0,4.0,851
3,1265.0,1351.0,3.0,854
3,1154.0,982.0,5.0,894
3,119.0,1616.0,7.0,890
3,843.0,1248.0,2.0,807
3,887.0,1228.0,3.0,829
3,617.0,704.0,4.0,936
3,860.0,1498.0,4.0,816
3,1903.0,819.0,3.0,807
3,1734.0,1046.0,8.0,835
3,451.0,1123.0,3.0,825
3,427.0,696.0,8.0,992
3,690.0,1263.0,4.0,827
3,1121.0,1741.0,3.0,826
3,947.0,1219.0,2.0,839
3,1317.0,1533.0,3.0,808
3,416.0,957.0,4.0,894
3,183.0,1552.0,4.0,865
3,403.0,1881.0,6.0,908
3,1201.0,1544.0,3.0,858
3,1228.0,1531.0,4.0,847
3,1010.0,75.0,3.0,1032
3,651.0,1788.0,3.0,814
3,1055.0,701.0,3.0,808
3,1241.0,1756.0,4.0,839
3,582.0,845.0,5.0,878
3,1111.0,1535.0,3.0,840
3,423.0,1011.0,3.0,836
3,1085.0,1627.0,4.0,860
3,751.0,880.0,5.0,831
3,804.0,1000.0,4.0,1053
3,429.0,1366.0,5.0,863
3,1131.0,1007.0,2.0,867
3,1483.0,442.0,3.0,863
3,338.0,809.0,3.0,846
3,764.0,1632.0,8.0,813
3,1793.0,1386.0,3.0,934
3,1535.0,1308.0,2.0,882
3,974.0,1381.0,2.0,810
3,1205.0,1882.0,3.0,862
3,362.0,1471.0,2.0,828
3,461.0,967.0,6.0,870
3,870.0,1232.0,3.0,864
3,880.0,1286.0,4.0,816
3,1141.0,1730.0,3.0,862
3,898.0,1441.0,3.0,820
3,744.0,1733.0,6.0,942
3,735.0,1167.0,6.0,902
3,688.0,1181.0,5.0,826
3,325.0,1172.0,5.0,854
3,1635.0,899.0,5.0,809
3,913.0,441.0,6.0,917
3,1136.0,983.0,2.0,861
3,714.0,1571.0,3.0,853
3,1033.0,1687.0,2.0,821
3,562.0,1446.0,3.0,875
3,1338.0,1793.0,5.0,842
3,1090.0,956.0,4.0,868
3,1123.0,730.0,2.0,868
3,1365.0,804.0,4.0,819
3,1036.0,1292.0,2.0,851
3,1325.0,1726.0,2.0,833
3,470.0,683.0,8.0,831
3,1122.0,955.0,4.0,930
3,1348.0,1761.0,5.0,919
3,1450.0,1346.0,3.0,858
3,490.0,1400.0,5.0,871
3,1118.0,1091.0,3.0,835
3,1007.0,1068.0,3.0,820
3,710.0,1369.0,3.0,814
3,840.0,913.0,3.0,841
3,1094.0,386.0,8.0,832
3,1197.0,1403.0,3.0,832
3,426.0,686.0,8.0,1023
3,843.0,463.0,5.0,889
3,1352.0,1739.0,4.0,889
3,1919.0,996.0,3.0,874
3,707.0,556.0,3.0,824
3,583.0,1559.0,7.0,853
3,429.0,698.0,8.0,940
3,1236.0,1028.0,2.0,837
3,587.0,670.0,6.0,810
3,1089.0,1099.0,1.0,845
3,1717.0,1367.0,8.0,818
3,1238.0,1268.0,2.0,837
3,229.0,1252.0,4.0,825
3,491.0,1585.0,7.0,863
3,494.0,1323.0,5.0,853
3,1019.0,322.0,3.0,844
3,623.0,999.0,5.0,859
3,807.0,1599.0,5.0,832
3,1589.0,366.0,4.0,833
3,603.0,258.0,5.0,835
3,1934.0,1891.0,7.0,921
3,1470.0,1846.0,3.0,847
3,593.0,1556.0,3.0,863
3,475.0,798.0,5.0,834
3,293.0,1987.0,6.0,816
3,632.0,1114.0,6.0,855
3,822.0,304.0,4.0,857
3,944.0,1700.0,4.0,881
3,868.0,383.0,4.0,850
3,1271.0,246.0,4.0,828
3,511.0,1570.0,7.0,850
3,1731.0,1101.0,4.0,899
3,614.0,1791.0,6.0,874
3,1836.0,1250.0,6.0,882
3,1161.0,905.0,4.0,852
3,1294.0,831.0,3.0,813
3,772.0,1668.0,4.0,898
3,654.0,1745.0,2.0,866
3,1190.0,1644.0,3.0,854
3,1476.0,1144.0,5.0,955
3,1177.0,757.0,3.0,874
3,694.0,1621.0,4.0,959
3,1210.0,599.0,2.0,817
3,1346.0,1716.0,3.0,836
3,731.0,1852.0,3.0,810
3,49.0,1046.0,8.0,1000
3,1525.0,1320.0,3.0,832
3,825.0,1380.0,3.0,845
3,1329.0,649.0,3.0,879
3,1595.0,1340.0,2.0,808
3,1260.0,1579.0,5.0,883
3,1096.0,1067.0,8.0,833
3,739.0,1900.0,3.0,853
3,1129.0,922.0,3.0,918
3,771.0,1630.0,2.0,829
3,1912.0,841.0,2.0,829
3,1510.0,1187.0,3.0,854
3,1137.0,967.0,4.0,868
3,1189.0,1836.0,2.0,838
3,1088.0,1024.0,5.0,1017
3,1030.0,509.0,3.0,876
3,586.0,934.0,6.0,817
3,691.0,1021.0,2.0,863
3,1451.0,996.0,2.0,838
3,817.0,1254.0,3.0,810
3,1793.0,1209.0,2.0,831
3,710.0,1111.0,6.0,828
3,1248.0,1264.0,4.0,828
3,270.0,782.0,9.0,829
3,812.0,1812.0,4.0,823
3,990.0,1602.0,3.0,807
3,617.0,1769.0,3.0,810
3,630.0,326.0,5.0,870
3,1470.0,938.0,2.0,960
3,1030.0,1517.0,3.0,837
3,1431.0,1376.0,4.0,857
3,600.0,242.0,4.0,824
3,640.0,1311.0,2.0,824
3,526.0,953.0,3.0,886
3,804.0,406.0,3.0,812
3,1518.0,1018.0,2.0,887
3,617.0,997.0,5.0,917
3,747.0,1758.0,5.0,990
3,734.0,1216.0,5.0,828
3,1487.0,251.0,4.0,822
3,389.0,1791.0,5.0,873
3,163.0,1747.0,7.0,869
3,1198.0,1497.0,3.0,821
3,938.0,1642.0,4.0,880
3,776.0,972.0,3.0,857
3,1666.0,648.0,3.0,834
3,1351.0,1970.0,4.0,877
3,735.0,1184.0,3.0,821
3,1213.0,826.0,2.0,826
3,1202.0,830.0,3.0,928
3,760.0,975.0,2.0,844
3,507.0,165.0,6.0,841
3,790.0,1522.0,2.0,830
3,1024.0,1736.0,4.0,887
3,876.0,1663.0,3.0,816
3,1065.0,1504.0,2.0,819
3,1247.0,1556.0,3.0,827
3,630.0,691.0,3.0,815
3,1355.0,610.0,5.0,851
3,1906.0,994.0,7.0,822
3,230.0,1247.0,3.0,840
3,1342.0,1744.0,6.0,878
3,1173.0,583.0,4.0,830
3,675.0,1459.0,3.0,820
3,485.0,1367.0,6.0,810
3,448.0,1817.0,3.0,885
3,52.0,1027.0,4.0,887
3,410.0,971.0,3.0,848
3,425.0,702.0,8.0,879
3,900.0,1603.0,3.0,858
3,1530.0,333.0,3.0,814
3,661.0,1727.0,7.0,883
3,993.0,1314.0,2.0,823
3,1775.0,1205.0,5.0,891
3,1055.0,1640.0,3.0,948
3,840.0,212.0,4.0,982
3,1393.0,194.0,3.0,861
3,1478.0,1161.0,4.0,1000
3,1186.0,316.0,5.0,827
3,381.0,174.0,4.0,808
3,1080.0,214.0,7.0,866
3,1655.0,1728.0,3.0,847
3,572.0,1768.0,3.0,856
3,1236.0,1553.0,3.0,819
3,1081.0,1008.0,5.0,867
3,1154.0,1839.0,3.0,828
3,1190.0,578.0,2.0,825
3,1014.0,533.0,3.0,806
3,1569.0,1179.0,6.0,818
3,1686.0,656.0,5.0,820
3,1222.0,1591.0,5.0,835
3,403.0,1928.0,6.0,831
3,1225.0,1699.0,3.0,904
3,491.0,1904.0,3.0,833
3,923.0,1843.0,4.0,834
3,1461.0,1190.0,5.0,815
3,722.0,404.0,7.0,915
3,719.0,255.0,3.0,849
3,1465.0,1052.0,3.0,812
3,1020.0,574.0,3.0,830
3,1495.0,980.0,3.0,881
3,121.0,1565.0,4.0,847
3,1381.0,2035.0,4.0,826
3,924.0,324.0,4.0,806
3,1234.0,853.0,3.0,873
3,1611.0,1593.0,2.0,859
3,912.0,882.0,5.0,817
3,1123.0,1821.0,3.0,863
3,71.0,1096.0,8.0,935
3,809.0,1545.0,3.0,812
3,666.0,1906.0,4.0,859
3,1301.0,1597.0,4.0,863
3,781.0,1631.0,3.0,931
3,664.0,323.0,3.0,812
3,959.0,1555.0,4.0,867
3,979.0,1370.0,3.0,835
3,1851.0,1236.0,3.0,809
3,595.0,902.0,7.0,838
3,674.0,229.0,4.0,821
3,1343.0,1977.0,4.0,825
3,1360.0,605.0,5.0,853
3,437.0,696.0,8.0,956
3,1162.0,158.0,6.0,820
3,931.0,516.0,4.0,819
3,788.0,1146.0,5.0,839
3,970.0,871.0,3.0,824
3,1204.0,1059.0,3.0,808
3,1015.0,518.0,4.0,866
3,1452.0,1391.0,3.0,872
3,522.0,1052.0,5.0,881
3,146.0,1462.0,4.0,820
3,686.0,643.0,3.0,818
3,1181.0,1089.0,3.0,812
3,1827.0,1182.0,4.0,845
3,1451.0,1349.0,3.0,902
3,1189.0,1031.0,3.0,853
3,175.0,1153.0,3.0,806
3,799.0,341.0,4.0,906
3,393.0,1210.0,5.0,889
3,539.0,1573.0,3.0,967
3,812.0,871.0,3.0,843
3,1657.0,1093.0,2.0,814
3,582.0,902.0,5.0,859
3,1078.0,772.0,3.0,817
3,693.0,1931.0,3.0,814
3,1283.0,1960.0,3.0,904
3,1433.0,1159.0,3.0,819
3,740.0,1170.0,6.0,813
3,420.0,975.0,4.0,855
3,934.0,310.0,4.0,827
3,1344.0,520.0,3.0,831
3,1096.0,462.0,4.0,832
3,818.0,1315.0,2.0,857
3,747.0,1749.0,3.0,879
3,1134.0,1583.0,6.0,824
3,382.0,1046.0,3.0,823
3,485.0,788.0,5.0,812
3,1313.0,1473.0,3.0,871
3,1509.0,887.0,3.0,827
3,735.0,1682.0,3.0,893
3,1211.0,1244.0,3.0,839
3,660.0,933.0,6.0,845
3,1424.0,990.0,3.0,815
3,743.0,569.0,4.0,831
3,934.0,1339.0,3.0,823
3,879.0,1152.0,4.0,818
3,980.0,1582.0,3.0,914
3,485.0,1581.0,2.0,868
3,1237.0,1578.0,4.0,882
3,1047.0,47.0,7.0,861
3,190.0,1604.0,5.0,834
3,986.0,1330.0,3.0,869
3,1422.0,1838.0,4.0,865
3,399.0,1938.0,4.0,818
3,840.0,1773.0,3.0,871
3,833.0,1909.0,5.0,860
3,1292.0,1934.0,6.0,889
3,409.0,754.0,9.0,926
3,1565.0,900.0,4.0,850
3,731.0,1877.0,8.0,813
3,720.0,1369.0,3.0,822
3,1516.0,909.0,3.0,811
3,1159.0,615.0,3.0,895
3,1291.0,1945.0,4.0,881
3,1209.0,1248.0,2.0,813
3,1013.0,30.0,5.0,941
3,1110.0,907.0,5.0,822
3,246.0,1136.0,4.0,809
3,1268.0,641.0,3.0,876
3,799.0,938.0,3.0,981
3,1114.0,1799.0,4.0,823
3,1001.0,1091.0,3.0,807
3,1033.0,877.0,2.0,869
3,831.0,925.0,3.0,884
3,1001.0,1572.0,4.0,913
3,1491.0,1148.0,7.0,814
3,391.0,1891.0,7.0,863
3,734.0,1664.0,3.0,855
3,768.0,1718.0,3.0,863
3,1778.0,1211.0,3.0,839
3,775.0,1036.0,6.0,863
3,742.0,1632.0,8.0,889
3,605.0,1704.0,3.0,826
3,816.0,890.0,3.0,813
3,148.0,1554.0,6.0,952
3,1948.0,1320.0,5.0,806
3,750.0,1714.0,6.0,957
3,753.0,1131.0,3.0,837
3,949.0,1210.0,3.0,812
3,1191.0,184.0,4.0,820
3,707.0,1644.0,3.0,871
3,879.0,503.0,2.0,807
3,1161.0,1565.0,4.0,866
3,1002.0,26.0,3.0,954
3,1409.0,1020.0,2.0,807
3,1461.0,1408.0,3.0,841
3,1310.0,1695.0,6.0,811
3,275.0,1152.0,4.0,984
3,423.0,1395.0,5.0,881
3,430.0,701.0,8.0,857
3,1070.0,1790.0,2.0,881
3,910.0,246.0,3.0,973
3,905.0,1290.0,4.0,869
3,1245.0,831.0,4.0,864
3,1138.0,948.0,4.0,956
3,776.0,1570.0,5.0,807
3,1705.0,1017.0,2.0,841
3,1313.0,1736.0,2.0,889
3,1164.0,980.0,3.0,824
3,101.0,1564.0,4.0,893
3,1220.0,1583.0,6.0,833
3,1484.0,1202.0,6.0,813
3,1320.0,1337.0,6.0,806
3,1058.0,331.0,3.0,814
3,681.0,1246.0,3.0,812
3,800.0,958.0,2.0,930
3,918.0,364.0,3.0,807
3,1172.0,73.0,4.0,817
3,704.0,719.0,5.0,856
3,1794.0,1322.0,4.0,900
3,18.0,1055.0,3.0,830
3,1249.0,145.0,5.0,852
3,1662.0,921.0,3.0,860
3,1026.0,1701.0,2.0,867
3,836.0,1203.0,3.0,841
3,816.0,1125.0,2.0,812
3,531.0,1531.0,2.0,838
3,1641.0,1283.0,3.0,824
3,1489.0,1121.0,6.0,808
3,893.0,1574.0,3.0,863
3,1757.0,1017.0,3.0,851
3,1161.0,882.0,5.0,845
