hyb,ch,x,y,z,int,sum_3x3_int_ch1
12,1,1144.0,1073.0,6.0,11156,77426
12,1,369.0,1163.0,5.0,9464,3939
12,1,1296.0,267.0,6.0,10973,2415
12,1,1222.0,1993.0,5.0,10963,4198
12,1,728.0,1623.0,6.0,10367,5593
12,1,656.0,1265.0,6.0,11197,3736
12,1,552.0,825.0,6.0,12489,2773
12,1,1517.0,958.0,6.0,11009,7058
12,1,1804.0,1025.0,5.0,11007,18505
12,1,866.0,606.0,5.0,10643,3343
12,1,1469.0,703.0,5.0,11295,21540
12,1,461.0,1718.0,6.0,11117,23149
12,1,1360.0,1028.0,9.0,10982,43830
12,1,1598.0,555.0,6.0,11334,48018
12,1,354.0,1000.0,5.0,9574,6986
12,1,1071.0,1102.0,5.0,12264,4768
12,1,568.0,1644.0,6.0,10616,10478
12,1,1054.0,667.0,6.0,11489,2197
12,1,1096.0,799.0,8.0,9876,2462
12,1,1086.0,1850.0,5.0,10041,13137
12,1,964.0,458.0,10.0,10383,2149
12,1,1764.0,438.0,6.0,10459,2853
12,1,527.0,894.0,6.0,11254,11872
12,1,971.0,625.0,5.0,12151,3377
12,1,341.0,930.0,6.0,9890,38526
12,1,232.0,1493.0,6.0,11298,2319
12,1,807.0,530.0,6.0,10383,2240
12,1,297.0,1170.0,5.0,10756,4009
12,1,917.0,1223.0,6.0,10399,15144
12,1,938.0,870.0,5.0,9940,3550
12,1,457.0,1196.0,6.0,10718,17971
12,1,1452.0,687.0,5.0,10887,29559
12,1,909.0,884.0,4.0,10909,3418
12,1,779.0,1787.0,5.0,10424,24232
12,1,1077.0,1047.0,5.0,11309,9348
12,1,829.0,754.0,5.0,11449,3902
12,1,1309.0,1079.0,6.0,10611,51841
12,1,347.0,1547.0,9.0,11814,2750
12,1,1062.0,1083.0,5.0,11934,4984
12,1,558.0,897.0,6.0,11704,8503
12,1,755.0,1531.0,5.0,10260,22080
12,1,810.0,729.0,6.0,10302,2393
12,1,823.0,970.0,5.0,10017,4111
12,1,1680.0,1186.0,6.0,10678,9471
12,1,756.0,816.0,5.0,10566,4044
12,1,465.0,1759.0,6.0,11474,11265
12,1,449.0,923.0,5.0,10000,65803
12,1,1206.0,894.0,6.0,10469,8675
12,1,1681.0,1133.0,7.0,13077,2793
12,1,968.0,623.0,5.0,10747,3315
12,1,959.0,1048.0,5.0,11252,5349
12,1,1396.0,958.0,7.0,11436,2670
12,1,1273.0,1087.0,5.0,11643,165408
12,1,712.0,1645.0,5.0,10916,4265
12,1,521.0,1850.0,6.0,10856,17410
12,1,491.0,1136.0,8.0,10519,2819
12,1,1270.0,1086.0,5.0,12282,182660
12,1,858.0,1946.0,6.0,10108,7974
12,1,1681.0,445.0,5.0,9487,63047
12,1,1594.0,1039.0,5.0,10783,9619
12,1,710.0,961.0,6.0,11307,9085
12,1,339.0,1499.0,8.0,11376,2395
12,1,491.0,1960.0,6.0,10138,3107
12,1,528.0,1657.0,6.0,9889,12349
12,1,1612.0,1336.0,5.0,9621,3661
12,1,229.0,1499.0,6.0,10885,2310
12,1,1466.0,1127.0,7.0,10515,8236
12,1,868.0,247.0,6.0,10689,2088
12,1,433.0,1729.0,5.0,11132,33620
12,1,159.0,1580.0,6.0,10105,2222
12,1,814.0,1775.0,5.0,10389,15515
12,1,1057.0,753.0,7.0,11587,2316
12,1,760.0,169.0,5.0,9960,3301
12,1,768.0,543.0,5.0,10135,3463
12,1,1009.0,770.0,7.0,10459,2255
12,1,984.0,2043.0,7.0,10199,5465
12,1,844.0,1814.0,8.0,11216,3401
12,1,560.0,1546.0,6.0,11200,20527
12,1,1451.0,621.0,6.0,10793,63667
12,1,1114.0,529.0,6.0,9603,3815
12,1,1270.0,840.0,5.0,11164,4279
12,1,1362.0,580.0,8.0,10781,3457
12,1,903.0,1019.0,5.0,12333,77089
12,1,1280.0,1081.0,5.0,10687,121756
12,1,726.0,156.0,5.0,10234,3260
12,1,1109.0,548.0,5.0,10732,18808
12,1,263.0,939.0,5.0,9429,11698
12,1,939.0,488.0,6.0,10731,2217
12,1,851.0,1944.0,5.0,10077,50299
12,1,638.0,768.0,5.0,10531,4153
12,1,636.0,1231.0,5.0,10352,17345
12,1,1288.0,839.0,5.0,10065,4080
12,1,963.0,1164.0,6.0,10160,17791
12,1,1009.0,1884.0,5.0,10153,4264
12,1,874.0,1955.0,5.0,10926,24775
12,1,179.0,1535.0,6.0,10004,2197
12,1,521.0,896.0,6.0,10919,9751
12,1,1804.0,1009.0,6.0,12590,15824
12,1,1455.0,900.0,8.0,9844,60576
12,1,1018.0,1828.0,5.0,10175,5464
12,1,542.0,1654.0,6.0,11413,3346
12,1,715.0,1671.0,6.0,9633,2641
12,1,812.0,573.0,5.0,10318,3347
12,1,592.0,863.0,5.0,10666,17604
12,1,1530.0,1207.0,12.0,9270,2576
12,1,881.0,991.0,6.0,10499,52094
12,1,1364.0,943.0,4.0,10577,6084
12,1,1828.0,1143.0,6.0,10932,5257
12,1,1088.0,623.0,6.0,10855,2374
12,1,346.0,1879.0,6.0,10483,3173
12,1,1778.0,1002.0,9.0,11074,4393
12,1,1304.0,817.0,6.0,10660,2923
12,1,1118.0,561.0,5.0,11051,4316
12,1,494.0,1646.0,7.0,10552,25869
12,1,658.0,1291.0,6.0,10938,3590
12,1,789.0,1626.0,5.0,9547,12218
12,1,327.0,1340.0,5.0,9466,3499
12,1,1090.0,707.0,8.0,10573,2322
12,1,951.0,2032.0,6.0,9969,2446
12,1,701.0,1009.0,5.0,9843,23372
12,1,1393.0,588.0,9.0,10515,3543
12,1,989.0,600.0,5.0,9441,3415
12,1,725.0,1047.0,7.0,10992,14015
12,1,1270.0,954.0,7.0,10639,21863
12,1,932.0,685.0,5.0,9746,3441
12,1,528.0,1763.0,7.0,10077,63223
12,1,605.0,1247.0,5.0,9799,5686
12,1,1595.0,1291.0,6.0,11120,2776
12,1,972.0,350.0,5.0,10567,3844
12,1,906.0,1011.0,6.0,11398,68075
12,1,1069.0,1042.0,7.0,11653,4691
12,1,1115.0,705.0,6.0,9711,2775
12,1,559.0,837.0,6.0,10613,4516
12,1,1446.0,773.0,6.0,9588,3207
12,1,667.0,1284.0,6.0,8189,3429
12,1,1036.0,1186.0,5.0,9836,4487
12,1,801.0,463.0,6.0,10690,2307
12,1,1510.0,942.0,5.0,10763,61318
12,1,1554.0,1343.0,5.0,10931,3837
12,1,512.0,1776.0,6.0,9851,20306
12,1,792.0,300.0,6.0,10053,2219
12,1,403.0,1388.0,6.0,10699,2526
12,1,1683.0,1024.0,6.0,9287,16685
12,1,841.0,673.0,5.0,9842,3353
12,1,1667.0,1106.0,8.0,9534,2984
12,1,571.0,1557.0,6.0,10661,7112
12,1,967.0,129.0,6.0,10185,2346
12,1,992.0,168.0,6.0,9560,4111
12,1,1109.0,504.0,5.0,11037,6725
12,1,934.0,1042.0,5.0,11517,68720
12,1,1039.0,1053.0,6.0,10866,3186
12,1,1335.0,2036.0,5.0,10287,20206
12,1,438.0,1083.0,10.0,10789,2465
12,1,616.0,1075.0,8.0,11188,28158
12,1,1274.0,254.0,6.0,10226,2406
12,1,876.0,1090.0,5.0,10560,37244
12,1,793.0,211.0,6.0,10770,2182
12,1,946.0,170.0,6.0,10422,2282
12,1,1634.0,1111.0,7.0,10399,18362
12,1,418.0,1140.0,7.0,11001,2691
12,1,454.0,934.0,8.0,9871,56870
12,1,1661.0,1382.0,5.0,11428,3450
12,1,750.0,1390.0,5.0,9502,4061
12,1,550.0,832.0,6.0,10137,2828
12,1,1675.0,1168.0,9.0,11325,6577
12,1,884.0,1972.0,5.0,9916,37982
12,1,1435.0,1130.0,6.0,11281,4509
12,1,1443.0,1046.0,6.0,9649,2776
12,1,407.0,1079.0,7.0,10216,2417
12,1,790.0,972.0,6.0,10940,3875
12,1,1577.0,628.0,5.0,9831,3910
12,1,536.0,1660.0,7.0,11279,28801
12,1,216.0,962.0,5.0,9527,86725
12,1,557.0,1429.0,5.0,9201,19405
12,1,342.0,1148.0,6.0,10189,2480
12,1,962.0,699.0,6.0,9793,2244
12,1,681.0,1102.0,5.0,9624,7156
12,1,1228.0,724.0,5.0,10003,3753
12,1,300.0,1502.0,6.0,10628,2339
12,1,921.0,1732.0,8.0,11159,3134
12,1,681.0,1033.0,6.0,11350,5647
12,1,958.0,1959.0,5.0,11180,3713
12,1,1010.0,1824.0,5.0,9714,17762
12,1,1246.0,919.0,6.0,10340,39427
12,1,538.0,932.0,6.0,10287,10065
12,1,966.0,1179.0,6.0,9941,12785
12,1,1686.0,1173.0,6.0,11008,7519
12,1,1933.0,1232.0,7.0,11249,2223
12,1,570.0,964.0,5.0,11117,7167
12,1,201.0,1770.0,6.0,9877,75354
12,1,211.0,1531.0,6.0,10787,2317
12,1,40.0,971.0,6.0,10150,3470
12,1,803.0,734.0,5.0,9575,3631
12,1,1206.0,865.0,7.0,9764,64798
12,1,1825.0,991.0,5.0,11073,39760
12,1,172.0,1596.0,5.0,9664,3424
12,1,1931.0,1091.0,5.0,9933,7797
12,1,1112.0,428.0,6.0,10804,38816
12,1,983.0,1193.0,5.0,10027,34263
12,1,1236.0,1076.0,5.0,10332,107363
12,1,1044.0,803.0,6.0,10895,2509
12,1,304.0,903.0,7.0,9607,2660
12,1,1207.0,992.0,5.0,10564,34228
12,1,1628.0,442.0,6.0,8983,31719
12,1,378.0,1057.0,7.0,9113,2778
12,1,166.0,1737.0,6.0,9777,26856
12,1,914.0,1039.0,5.0,11029,81439
12,1,715.0,1054.0,7.0,10575,7020
12,1,903.0,1004.0,6.0,10393,60013
12,1,457.0,1626.0,6.0,10510,6380
12,1,1060.0,541.0,5.0,10109,3481
12,1,948.0,1695.0,7.0,10529,5669
12,1,1062.0,1794.0,5.0,9685,3659
12,1,1086.0,574.0,6.0,10046,2392
12,1,579.0,933.0,6.0,9976,15299
12,1,989.0,1994.0,7.0,10084,39253
12,1,837.0,1365.0,6.0,9482,3719
12,1,1075.0,1040.0,6.0,11040,6040
12,1,1123.0,521.0,5.0,10156,27297
12,1,450.0,1467.0,9.0,10802,38243
12,1,1103.0,758.0,5.0,10345,3747
12,1,1069.0,812.0,5.0,11827,4317
12,1,497.0,883.0,5.0,10510,12947
12,1,1305.0,592.0,6.0,10695,3986
12,1,893.0,1948.0,7.0,10719,2830
12,1,486.0,1784.0,6.0,10123,47711
12,1,933.0,454.0,6.0,11301,2230
12,1,901.0,1665.0,5.0,9523,4472
12,1,1359.0,2033.0,5.0,10225,31642
12,1,772.0,571.0,5.0,10105,3369
12,1,1475.0,1005.0,5.0,10598,16137
12,1,1104.0,533.0,6.0,11229,50281
12,1,331.0,1642.0,10.0,9582,4808
12,1,700.0,1757.0,6.0,10139,13067
12,1,1024.0,181.0,5.0,10133,6049
12,1,969.0,1944.0,6.0,10776,2338
12,1,857.0,2041.0,5.0,10307,13380
12,1,582.0,1608.0,5.0,10465,18848
12,1,442.0,1654.0,6.0,10127,17117
12,1,1660.0,1376.0,5.0,10050,3341
12,1,1072.0,766.0,6.0,11368,2331
12,1,592.0,710.0,5.0,9291,4994
12,1,779.0,152.0,5.0,10294,3217
12,1,1147.0,235.0,5.0,10837,4284
12,1,1002.0,376.0,8.0,10366,4286
12,1,1409.0,932.0,5.0,10973,4007
12,1,1596.0,1094.0,7.0,10694,3345
12,1,703.0,1024.0,5.0,9799,13686
12,1,1489.0,990.0,5.0,10402,10975
12,1,190.0,1974.0,6.0,9634,51549
12,1,574.0,892.0,5.0,10552,6108
12,1,781.0,769.0,6.0,9313,2645
12,1,595.0,874.0,5.0,10146,10931
12,1,1450.0,1242.0,5.0,10789,60587
12,1,1700.0,1472.0,5.0,9946,3407
12,1,1089.0,672.0,8.0,11211,2667
12,1,1446.0,1138.0,6.0,11430,10891
12,1,348.0,1114.0,5.0,10246,3847
12,1,1426.0,1028.0,6.0,9530,3465
12,1,1636.0,866.0,5.0,10145,53461
12,1,575.0,828.0,5.0,11238,4065
12,1,741.0,194.0,5.0,9677,3359
12,1,1079.0,519.0,6.0,10266,48523
12,1,881.0,1271.0,7.0,10174,9912
12,1,912.0,1248.0,6.0,10059,3365
12,1,856.0,1333.0,5.0,9600,4913
12,1,1624.0,1142.0,7.0,11800,2723
12,1,1967.0,1246.0,6.0,11194,2230
12,1,1911.0,1440.0,7.0,10429,2199
12,1,1924.0,1446.0,5.0,9510,3255
12,1,606.0,1870.0,5.0,9678,4406
12,1,1110.0,250.0,6.0,10510,21037
12,1,909.0,1280.0,5.0,10518,56659
12,1,1967.0,1253.0,5.0,10858,3307
12,1,165.0,2043.0,6.0,10831,2238
12,1,1466.0,764.0,5.0,8906,20953
12,1,1488.0,1290.0,5.0,10474,38158
12,1,917.0,1286.0,5.0,10368,12668
12,1,1214.0,1971.0,5.0,9272,9213
12,1,862.0,991.0,5.0,10753,4675
12,1,1599.0,1058.0,5.0,9773,46478
12,1,1714.0,1376.0,5.0,10414,3342
12,1,934.0,494.0,6.0,9825,2232
12,1,816.0,571.0,5.0,10859,3330
12,1,1459.0,819.0,8.0,10557,4123
12,1,358.0,1154.0,5.0,9548,3835
12,1,1282.0,724.0,5.0,10130,3877
12,1,1934.0,1199.0,6.0,11301,2366
12,1,1239.0,1030.0,5.0,10394,4535
12,1,1429.0,619.0,6.0,10229,63757
12,1,237.0,1801.0,5.0,9978,14790
12,1,414.0,1028.0,6.0,10108,2668
12,1,749.0,1003.0,6.0,10737,65527
12,1,307.0,733.0,5.0,8789,3339
12,1,186.0,1580.0,6.0,10302,2358
12,1,383.0,1120.0,6.0,10559,2594
12,1,859.0,984.0,6.0,9375,2933
12,1,1088.0,1776.0,5.0,10066,3707
12,1,1587.0,1306.0,6.0,10858,2647
12,1,1861.0,1203.0,7.0,11292,9844
12,1,1891.0,1469.0,5.0,9995,3379
12,1,472.0,1474.0,6.0,9686,3588
12,1,1435.0,1183.0,5.0,11083,4611
12,1,1630.0,1287.0,5.0,10443,20080
12,1,1936.0,1212.0,6.0,10419,6217
12,1,1936.0,1239.0,5.0,10222,3342
12,1,756.0,1057.0,6.0,10209,3913
12,1,806.0,1966.0,5.0,9196,33337
12,1,577.0,1571.0,6.0,10054,48101
12,1,1391.0,1094.0,5.0,10662,5072
12,1,1383.0,1097.0,5.0,9569,15081
12,1,1328.0,941.0,5.0,9981,4334
12,1,1106.0,528.0,6.0,11484,9882
12,1,703.0,1066.0,6.0,11090,27792
12,1,1658.0,1107.0,6.0,10362,3458
12,1,1270.0,1035.0,5.0,9758,4223
12,1,520.0,1633.0,5.0,10779,56084
12,1,1657.0,1468.0,5.0,9968,3329
12,1,833.0,1054.0,5.0,10861,117651
12,1,433.0,867.0,6.0,8026,2569
12,1,1372.0,375.0,6.0,10934,2583
12,1,1576.0,805.0,6.0,9510,58745
12,1,1445.0,594.0,5.0,11404,75387
12,1,1208.0,722.0,5.0,10352,3750
12,1,1116.0,483.0,7.0,11085,70226
12,1,602.0,1196.0,5.0,10195,13631
12,1,1496.0,715.0,5.0,9194,6499
12,1,1297.0,615.0,5.0,11222,8018
12,1,1554.0,610.0,6.0,10589,3117
12,1,39.0,1590.0,6.0,10194,2161
12,1,1592.0,1322.0,6.0,10636,2502
12,1,1014.0,606.0,5.0,10623,3351
12,1,949.0,583.0,6.0,8648,2220
12,1,1256.0,1072.0,5.0,11330,30494
12,1,793.0,790.0,8.0,9956,3159
12,1,986.0,577.0,5.0,9866,3288
12,1,430.0,1821.0,5.0,9388,8752
12,1,949.0,184.0,5.0,10137,3446
12,1,1054.0,1078.0,6.0,10287,5625
12,1,591.0,1599.0,6.0,11248,3599
12,1,786.0,763.0,7.0,11093,13319
12,1,917.0,755.0,6.0,10403,2307
12,1,1603.0,1134.0,7.0,10987,2781
12,1,1067.0,1027.0,8.0,10292,2904
12,1,364.0,1025.0,9.0,9677,6225
12,1,743.0,1553.0,5.0,9547,19368
12,1,1456.0,849.0,12.0,10787,2999
12,1,1870.0,1210.0,9.0,10101,2464
12,1,1068.0,808.0,7.0,10653,2666
12,1,799.0,973.0,6.0,9487,3012
12,1,388.0,1623.0,7.0,9721,41275
12,1,1103.0,640.0,7.0,10287,2436
12,1,1644.0,1143.0,6.0,11515,2925
12,1,900.0,1022.0,7.0,11462,51662
12,1,1680.0,385.0,5.0,10196,4007
12,1,1084.0,696.0,8.0,12205,2332
12,1,1263.0,1066.0,6.0,10718,41686
12,1,834.0,1743.0,6.0,9393,7390
12,1,1445.0,800.0,9.0,10622,10000
12,1,360.0,1124.0,5.0,10139,3982
12,1,941.0,404.0,6.0,10954,2222
12,1,524.0,1877.0,5.0,9762,59219
12,1,1673.0,1131.0,7.0,11452,21820
12,1,1521.0,981.0,8.0,10685,36732
12,1,927.0,1230.0,6.0,10393,13758
12,1,1535.0,768.0,6.0,10792,45805
12,1,237.0,1549.0,6.0,10031,2333
12,1,314.0,1759.0,6.0,9836,67621
12,1,1688.0,1307.0,5.0,9652,3783
12,1,358.0,1556.0,6.0,11360,2937
12,1,1243.0,1015.0,4.0,9583,4209
12,1,949.0,348.0,5.0,9806,7005
12,1,1577.0,1276.0,9.0,9745,2803
12,1,853.0,1346.0,6.0,8047,16093
12,1,523.0,873.0,6.0,10115,11656
12,1,1750.0,548.0,6.0,10393,10410
12,1,889.0,759.0,7.0,10674,2227
12,1,1402.0,577.0,5.0,8872,11425
12,1,476.0,1715.0,5.0,10580,80647
12,1,963.0,1728.0,6.0,9643,7291
12,1,519.0,1032.0,14.0,9193,62016
12,1,932.0,1668.0,5.0,10099,4899
12,1,849.0,2027.0,6.0,9895,46501
12,1,575.0,890.0,6.0,10958,4218
12,1,1265.0,830.0,5.0,10001,5938
12,1,787.0,479.0,6.0,10366,2203
12,1,1772.0,1017.0,6.0,11300,8639
12,1,597.0,1856.0,5.0,9945,6403
12,1,1053.0,689.0,6.0,9416,2205
12,1,1873.0,1474.0,7.0,11191,2175
12,1,334.0,1535.0,8.0,9845,2346
12,1,1669.0,1146.0,10.0,11585,5296
12,1,430.0,1392.0,7.0,10484,2935
12,1,957.0,1031.0,5.0,10115,6387
12,1,1232.0,595.0,8.0,9996,54070
12,1,1109.0,508.0,6.0,10868,38323
12,1,434.0,1068.0,9.0,11145,2514
12,1,1662.0,578.0,6.0,9640,53435
12,1,417.0,1129.0,7.0,10992,2436
12,1,862.0,1713.0,5.0,10190,7334
12,1,926.0,1642.0,6.0,9988,47270
12,1,511.0,1143.0,8.0,10843,2792
12,1,36.0,253.0,6.0,11009,2364
12,1,591.0,888.0,5.0,8936,5322
12,1,1106.0,180.0,5.0,9394,16590
12,1,1552.0,1039.0,5.0,10765,6665
12,1,1859.0,1195.0,8.0,9937,4960
12,1,1673.0,1153.0,8.0,10976,25464
12,1,543.0,1479.0,6.0,9147,3214
12,1,1235.0,992.0,5.0,12734,4259
12,1,990.0,1973.0,7.0,9759,2263
12,1,747.0,233.0,5.0,9879,3444
12,1,376.0,1590.0,6.0,11759,14422
12,1,401.0,1128.0,6.0,11398,2322
12,1,1392.0,1064.0,5.0,9487,4998
12,1,1747.0,1436.0,6.0,9299,2205
12,1,1683.0,1118.0,7.0,9620,18425
12,1,530.0,1491.0,5.0,9267,5502
12,1,1268.0,682.0,5.0,10660,3922
12,1,873.0,1295.0,6.0,10152,3029
12,1,485.0,1638.0,6.0,10760,44142
12,1,284.0,1502.0,6.0,9316,2305
12,1,351.0,1571.0,7.0,10311,2805
12,1,405.0,1068.0,7.0,11492,2446
12,1,1404.0,932.0,5.0,10562,4151
12,1,474.0,1792.0,6.0,9063,16328
12,1,1222.0,734.0,6.0,9551,2467
12,1,594.0,1897.0,6.0,10368,3163
12,1,1036.0,525.0,11.0,9340,2302
12,1,461.0,1136.0,5.0,10134,4045
12,1,998.0,552.0,8.0,11328,2232
12,1,671.0,1293.0,7.0,11090,3703
12,1,539.0,1874.0,5.0,9429,10570
12,1,1360.0,1059.0,5.0,10090,28542
12,1,658.0,1242.0,5.0,10555,5663
12,1,1572.0,594.0,5.0,10711,4495
12,1,1725.0,411.0,7.0,10500,13227
12,1,757.0,942.0,5.0,9157,74021
12,1,1210.0,891.0,7.0,9792,53510
12,1,770.0,284.0,5.0,9055,3281
12,1,172.0,1581.0,7.0,9501,2253
12,1,897.0,1296.0,5.0,9550,24900
12,1,587.0,852.0,5.0,9264,4969
12,1,671.0,1052.0,5.0,9374,29606
12,1,909.0,876.0,6.0,9841,2339
12,1,586.0,1729.0,9.0,9988,23386
12,1,113.0,1649.0,6.0,10620,2343
12,1,1662.0,1449.0,5.0,9343,3339
12,1,986.0,877.0,7.0,9109,2282
12,1,735.0,864.0,5.0,10067,6425
12,1,842.0,1892.0,6.0,9833,44081
12,1,913.0,902.0,5.0,9137,3494
12,1,480.0,882.0,6.0,10141,11466
12,1,624.0,1149.0,5.0,9379,4712
12,1,593.0,1531.0,5.0,9829,97793
12,1,13.0,954.0,6.0,9533,2863
12,1,318.0,1144.0,6.0,11455,2668
12,1,217.0,1565.0,7.0,9757,2315
12,1,1147.0,448.0,6.0,9730,29079
12,1,814.0,486.0,5.0,8808,3363
12,1,1332.0,552.0,8.0,10575,6575
12,1,895.0,1722.0,6.0,10140,2678
12,1,463.0,1152.0,8.0,10569,8674
12,1,136.0,1643.0,6.0,9576,2343
12,1,1958.0,1257.0,6.0,10393,2183
12,1,1183.0,1049.0,5.0,9302,5274
12,1,1376.0,1000.0,10.0,9094,2934
12,1,543.0,1578.0,7.0,10911,69858
12,1,799.0,576.0,6.0,9816,2208
12,1,990.0,630.0,5.0,10561,3351
12,1,356.0,1116.0,6.0,9918,2524
12,1,283.0,1494.0,6.0,9741,2272
12,1,419.0,1090.0,5.0,9871,3681
12,1,1229.0,895.0,6.0,9899,19578
12,1,1273.0,1093.0,5.0,9550,20587
12,1,517.0,1901.0,5.0,9147,51577
12,1,656.0,789.0,5.0,9028,3702
12,1,942.0,909.0,4.0,8831,3679
12,1,1459.0,782.0,6.0,9434,3175
12,1,1632.0,558.0,7.0,9741,18981
12,1,607.0,1410.0,5.0,9196,4735
12,1,965.0,707.0,6.0,10087,2249
12,1,1288.0,238.0,6.0,9560,2321
12,1,1126.0,570.0,5.0,9443,3851
12,1,1147.0,269.0,5.0,9951,12236
12,1,262.0,1483.0,6.0,9303,2285
12,1,895.0,717.0,5.0,10619,3415
12,1,734.0,148.0,6.0,10614,2256
12,1,560.0,1562.0,6.0,10572,16538
12,1,1780.0,453.0,5.0,9632,4018
12,1,1049.0,1824.0,5.0,9491,3680
12,1,1647.0,848.0,5.0,8860,57050
12,1,438.0,1401.0,7.0,9434,4028
12,1,928.0,1009.0,5.0,9744,10811
12,1,20.0,1591.0,6.0,9294,2139
12,1,1421.0,571.0,6.0,10777,6512
12,1,972.0,387.0,6.0,10284,2294
12,1,1690.0,1262.0,4.0,8914,63627
12,1,590.0,1566.0,6.0,9028,3652
12,1,1597.0,1137.0,5.0,10073,17898
12,1,1454.0,655.0,7.0,10572,27192
12,1,1804.0,1016.0,6.0,11213,43380
12,1,938.0,1697.0,5.0,9822,14911
12,1,396.0,1514.0,6.0,8795,2874
12,1,1304.0,576.0,5.0,9317,5282
12,1,448.0,1135.0,8.0,10280,2633
12,1,1082.0,657.0,5.0,12063,3528
12,1,557.0,892.0,6.0,10004,30137
12,1,448.0,1384.0,6.0,9919,49561
12,1,1064.0,686.0,5.0,9728,3396
12,1,496.0,1974.0,5.0,9739,18492
12,1,948.0,1024.0,6.0,10220,3774
12,1,400.0,1610.0,8.0,10810,14729
12,1,1231.0,107.0,5.0,9238,36883
12,1,1270.0,867.0,7.0,10475,3379
12,1,594.0,1126.0,9.0,9189,3572
12,1,893.0,1078.0,6.0,9679,56798
12,1,414.0,1118.0,7.0,9983,2473
12,1,1718.0,392.0,6.0,9673,3915
12,1,1467.0,1160.0,5.0,11159,4620
12,1,1400.0,950.0,7.0,10982,2639
12,1,1471.0,991.0,5.0,10341,11049
12,1,435.0,1452.0,9.0,10966,17691
12,1,361.0,1569.0,6.0,10291,2864
12,1,371.0,1596.0,9.0,11281,33616
12,1,805.0,597.0,5.0,9704,3426
12,1,514.0,1804.0,6.0,9107,22421
12,1,734.0,1047.0,5.0,9618,4899
12,1,967.0,647.0,5.0,10403,3310
12,1,392.0,1028.0,5.0,10323,31465
12,1,1098.0,249.0,9.0,11164,12592
12,1,1055.0,1028.0,9.0,10290,3032
12,1,1454.0,1168.0,7.0,11700,3031
12,1,535.0,1932.0,5.0,9531,113621
12,1,1286.0,2031.0,5.0,9782,4324
12,1,940.0,788.0,5.0,9542,3397
12,1,1124.0,537.0,6.0,9927,4336
12,1,194.0,1547.0,6.0,9899,2326
12,1,732.0,1610.0,6.0,9292,28648
12,1,811.0,1051.0,5.0,9449,22010
12,1,819.0,2044.0,5.0,9436,37636
12,1,672.0,1288.0,7.0,10214,3791
12,1,232.0,1780.0,7.0,9617,49676
12,1,1601.0,1003.0,7.0,9643,78514
12,1,1326.0,307.0,6.0,10201,2279
12,1,1622.0,427.0,7.0,9701,3528
12,1,1075.0,1860.0,5.0,9685,3641
12,1,561.0,1857.0,5.0,9996,5704
12,1,684.0,794.0,5.0,9896,3895
12,1,700.0,794.0,5.0,9204,3745
12,1,1951.0,1193.0,5.0,9749,3588
12,1,1440.0,757.0,6.0,12057,4910
12,1,1935.0,1480.0,5.0,9830,3273
12,1,1531.0,766.0,6.0,10506,12183
12,1,672.0,1209.0,5.0,9219,17738
12,1,372.0,1089.0,5.0,10798,3696
12,1,1230.0,717.0,6.0,8977,2556
12,1,994.0,742.0,5.0,9074,3350
12,1,1061.0,684.0,6.0,10040,2335
12,1,970.0,555.0,5.0,9411,3345
12,1,503.0,1490.0,10.0,9205,3326
12,1,741.0,1596.0,5.0,9562,11731
12,1,1598.0,1028.0,6.0,9777,19041
12,1,781.0,565.0,5.0,10332,3410
12,1,877.0,767.0,5.0,10830,4470
12,1,1339.0,1051.0,6.0,9681,32614
12,1,856.0,756.0,5.0,11136,3502
12,1,363.0,1482.0,10.0,9443,2478
12,1,550.0,873.0,6.0,9477,5887
12,1,1037.0,813.0,7.0,9982,9439
12,1,1031.0,1996.0,7.0,7892,2470
12,1,1399.0,1012.0,5.0,9590,97274
12,1,510.0,1154.0,6.0,9077,3092
12,1,537.0,1520.0,8.0,9635,3189
12,1,757.0,755.0,5.0,8771,3477
12,1,949.0,787.0,6.0,10186,2214
12,1,720.0,977.0,6.0,9335,10984
12,1,367.0,1417.0,5.0,9668,3539
12,1,1432.0,1083.0,4.0,8591,4393
12,1,925.0,1272.0,5.0,9169,117241
12,1,794.0,252.0,5.0,9578,3211
12,1,914.0,1111.0,5.0,9188,53254
12,1,1697.0,1365.0,5.0,10714,3440
12,1,599.0,1235.0,6.0,9856,9512
12,1,518.0,1722.0,5.0,9776,5270
12,1,433.0,1448.0,9.0,10871,3895
12,1,211.0,1541.0,5.0,8773,3406
12,1,1203.0,822.0,5.0,9572,14762
12,1,1021.0,872.0,8.0,9381,2397
12,1,938.0,763.0,6.0,10362,2263
12,1,1290.0,941.0,8.0,8602,3372
12,1,926.0,1721.0,5.0,9821,25860
12,1,1139.0,420.0,6.0,9213,103730
12,1,1456.0,830.0,10.0,10232,3083
12,1,165.0,2010.0,6.0,9637,6483
12,1,584.0,1942.0,5.0,8776,32551
12,1,330.0,1785.0,6.0,9912,3224
12,1,207.0,1554.0,7.0,9028,2406
12,1,144.0,456.0,6.0,9691,2110
12,1,1873.0,1439.0,5.0,10623,3309
12,1,320.0,1768.0,5.0,9388,6295
12,1,1157.0,795.0,5.0,8933,20078
12,1,842.0,261.0,5.0,9117,3306
12,1,1610.0,1126.0,5.0,10479,5469
12,1,1086.0,827.0,8.0,11459,3458
12,1,1887.0,1434.0,7.0,9559,2236
12,1,600.0,1598.0,6.0,10200,3151
